,Data Value,Type,Location,Time Period
15969,33.3,Ozone (O3),Ridgewood - Forest Hills,Summer 2012
15970,33.3,Ozone (O3),Southwest Queens,Summer 2019
15971,33.3,Boiler Emissions- Total NOx Emissions,Northeast Bronx,2015
15972,33.3,Ozone (O3),Sunset Park,Summer 2016
15973,33.3,Ozone (O3),Sunset Park,Summer 2016
15974,33.3,Ozone (O3),Woodside and Sunnyside (CD2),Summer 2010
15975,33.3,Ozone (O3),Long Island City and Astoria (CD1),Summer 2011
15976,33.3,Ozone (O3),Hunts Point - Mott Haven,Summer 2010
15977,33.3,Ozone (O3),Canarsie - Flatlands,Summer 2014
15978,33.3,Ozone (O3),Ridgewood and Maspeth (CD5),Summer 2011
15979,33.3,Nitrogen dioxide (NO2),Central Harlem (CD10),Winter 2010-11
15980,33.3,Ozone (O3),Parkchester and Soundview (CD9),Summer 2016
15981,33.3,Ozone (O3),Pelham - Throgs Neck,Summer 2022
15982,33.3,Ozone (O3),Sheepshead Bay (CD15),Summer 2019
15983,33.3,Nitrogen dioxide (NO2),Union Square-Lower Manhattan,Winter 2013-14
15984,33.3,Asthma hospitalizations due to Ozone,Northeast Bronx,2015-2017
15985,33.3,Ozone (O3),Pelham - Throgs Neck,Summer 2022
15986,33.3,Ozone (O3),Ridgewood - Forest Hills,Summer 2010
15987,33.3,Ozone (O3),East Flatbush - Flatbush,Summer 2010
15988,33.4,Ozone (O3),Bayside - Little Neck,Summer 2022
15989,33.4,Asthma emergency departments visits due to Ozone,Coney Island - Sheepshead Bay,2005-2007
15990,33.4,Ozone (O3),St. George and Stapleton (CD1),Summer 2016
15991,33.4,Ozone (O3),Borough Park,Summer 2012
15992,33.4,Ozone (O3),East Flatbush - Flatbush,Summer 2012
15993,33.4,Nitrogen dioxide (NO2),Upper East Side,Winter 2013-14
15994,33.4,Ozone (O3),Crotona -Tremont,Summer 2012
15995,33.4,Ozone (O3),Southeast Queens,Summer 2019
15996,33.4,Ozone (O3),Southeast Queens,Summer 2019
15997,33.4,Ozone (O3),Bensonhurst (CD11),Summer 2015
15998,33.4,Ozone (O3),Port Richmond,Summer 2016
15999,33.4,Nitrogen dioxide (NO2),Chelsea - Clinton,Annual Average 2013
16000,33.4,Ozone (O3),Flatbush and Midwood (CD14),Summer 2010
16001,33.4,Ozone (O3),Bayside Little Neck-Fresh Meadows,Summer 2010
16002,33.4,Ozone (O3),East Flatbush - Flatbush,Summer 2012
16003,33.4,Ozone (O3),Borough Park,Summer 2010
16004,33.4,Ozone (O3),Woodside and Sunnyside (CD2),Summer 2016
16005,33.4,Ozone (O3),Long Island City and Astoria (CD1),Summer 2016
16006,33.4,Ozone (O3),Borough Park,Summer 2010
16007,33.4,Ozone (O3),Crown Heights and Prospect Heights (CD8),Summer 2022
16008,33.4,Ozone (O3),Northeast Bronx,Summer 2011
16009,33.4,Nitrogen dioxide (NO2),Stuyvesant Town and Turtle Bay (CD6),Annual Average 2013
16010,33.4,Ozone (O3),Bay Ridge and Dyker Heights (CD10),Summer 2010
16011,33.4,Asthma hospitalizations due to Ozone,Williamsburg - Bushwick,2012-2014
16012,33.4,Nitrogen dioxide (NO2),Financial District (CD1),Annual Average 2010
16013,33.4,Ozone (O3),Flushing - Clearview,Summer 2016
16014,33.4,Ozone (O3),Fresh Meadows,Summer 2012
16015,33.4,Nitrogen dioxide (NO2),Chelsea-Village,Winter 2011-12
16016,33.4,Ozone (O3),Northeast Bronx,Summer 2011
16017,33.4,Ozone (O3),Borough Park,Summer 2012
16018,33.4,Ozone (O3),Hunts Point - Mott Haven,Summer 2011
16019,33.4,Nitrogen dioxide (NO2),Midtown (CD5),Winter 2015-16
16020,33.5,Nitrogen dioxide (NO2),Lower Manhattan,Annual Average 2011
16021,33.5,Ozone (O3),Bushwick (CD4),Summer 2016
16022,33.5,Ozone (O3),Jamaica,Summer 2010
16023,33.5,Ozone (O3),Jamaica,Summer 2010
16024,33.5,Ozone (O3),Borough Park,Summer 2016
16025,33.5,Ozone (O3),Sunset Park (CD7),Summer 2022
16026,33.5,Nitrogen dioxide (NO2),Financial District (CD1),Annual Average 2011
16027,33.5,Ozone (O3),Morris Park and Bronxdale (CD11),Summer 2011
16028,33.5,Boiler Emissions- Total NOx Emissions,East Flatbush - Flatbush,2013
16029,33.5,Ozone (O3),Bay Ridge and Dyker Heights (CD10),Summer 2016
16030,33.5,Ozone (O3),East New York,Summer 2011
16031,33.5,Ozone (O3),East New York,Summer 2011
16032,33.5,Ozone (O3),Ridgewood - Forest Hills,Summer 2016
16033,33.5,Ozone (O3),Kingsbridge Heights and Bedford (CD7),Summer 2012
16034,33.5,Ozone (O3),Flushing - Clearview,Summer 2016
16035,33.5,Nitrogen dioxide (NO2),Clinton and Chelsea (CD4),Annual Average 2011
16036,33.5,Ozone (O3),Borough Park (CD12),Summer 2016
16037,33.5,Ozone (O3),Parkchester and Soundview (CD9),Summer 2010
16038,33.5,Nitrogen dioxide (NO2),Upper East Side (CD8),Winter 2013-14
16039,33.5,Ozone (O3),Flushing and Whitestone (CD7),Summer 2016
16040,33.5,Ozone (O3),Borough Park,Summer 2016
16041,33.5,Nitrogen dioxide (NO2),Lower Manhattan,Annual Average 2010
16042,33.5,Nitrogen dioxide (NO2),Fort Greene and Brooklyn Heights (CD2),Winter 2010-11
16043,33.5,Ozone (O3),Ridgewood - Forest Hills,Summer 2016
16044,33.5,Ozone (O3),Flatbush and Midwood (CD14),Summer 2012
16045,33.5,Ozone (O3),Long Island City and Astoria (CD1),Summer 2010
16046,33.5,Ozone (O3),Bayside - Little Neck,Summer 2010
16047,33.6,Nitrogen dioxide (NO2),Upper West Side (CD7),Winter 2010-11
16048,33.6,Nitrogen dioxide (NO2),Downtown - Heights - Slope,Winter 2008-09
16049,33.6,Ozone (O3),Rockaways,Summer 2009
16050,33.6,Ozone (O3),Pelham - Throgs Neck,Summer 2016
16051,33.6,Ozone (O3),Queens Village (CD13),Summer 2019
16052,33.6,Ozone (O3),Hunts Point - Mott Haven,Summer 2016
16053,33.6,Nitrogen dioxide (NO2),High Bridge - Morrisania,Winter 2008-09
16054,33.6,Nitrogen dioxide (NO2),Chelsea - Clinton,Winter 2019-20
16055,33.6,Ozone (O3),Bayside and Little Neck (CD11),Summer 2010
16056,33.6,Ozone (O3),West Queens,Summer 2012
16057,33.6,Ozone (O3),Southwest Queens,Summer 2011
16058,33.6,Ozone (O3),Flatbush and Midwood (CD14),Summer 2016
16059,33.6,Ozone (O3),Coney Island (CD13),Summer 2019
16060,33.6,Ozone (O3),Long Island City and Astoria (CD1),Summer 2022
16061,33.6,Ozone (O3),Rockaways,Summer 2009
16062,33.6,Ozone (O3),East Flatbush (CD17),Summer 2010
16063,33.6,Ozone (O3),East Flatbush (CD17),Summer 2012
16064,33.6,Ozone (O3),Southeast Queens,Summer 2011
16065,33.6,Ozone (O3),Southeast Queens,Summer 2014
16066,33.6,Nitrogen dioxide (NO2),Greenwich Village and Soho (CD2),Winter 2009-10
16067,33.6,Ozone (O3),West Queens,Summer 2022
16068,33.6,Ozone (O3),Throgs Neck and Co-op City (CD10),Summer 2022
16069,33.6,Nitrogen dioxide (NO2),Downtown - Heights - Slope,Winter 2008-09
16070,33.6,Nitrogen dioxide (NO2),Greenwich Village - SoHo,Winter 2009-10
16071,33.6,Ozone (O3),Kew Gardens and Woodhaven (CD9),Summer 2016
16072,33.6,Ozone (O3),Southwest Queens,Summer 2011
16073,33.6,Ozone (O3),West Queens,Summer 2022
16074,33.6,Annual vehicle miles traveled,Long Island City and Astoria (CD1),2005
16075,33.6,Ozone (O3),Southeast Queens,Summer 2011
16076,33.6,Ozone (O3),West Queens,Summer 2012
16077,33.6,Ozone (O3),Southeast Queens,Summer 2014
16078,33.6,Ozone (O3),Sheepshead Bay (CD15),Summer 2013
16079,33.6,Ozone (O3),Parkchester and Soundview (CD9),Summer 2011
16080,33.6,Ozone (O3),Pelham - Throgs Neck,Summer 2016
16081,33.7,Ozone (O3),Ridgewood and Maspeth (CD5),Summer 2012
16082,33.7,Ozone (O3),Queens Village (CD13),Summer 2014
16083,33.7,Ozone (O3),South Beach and Willowbrook (CD2),Summer 2012
16084,33.7,Ozone (O3),Morris Park and Bronxdale (CD11),Summer 2010
16085,33.7,Ozone (O3),Queens Village (CD13),Summer 2011
16086,33.7,Ozone (O3),New York City,Summer 2010
16087,33.7,Ozone (O3),Hunts Point and Longwood (CD2),Summer 2016
16088,33.7,Ozone (O3),Bedford Stuyvesant - Crown Heights,Summer 2022
16089,33.7,Ozone (O3),Jamaica and Hollis (CD12),Summer 2010
16090,33.7,Ozone (O3),Hunts Point and Longwood (CD2),Summer 2010
16091,33.7,Ozone (O3),East Flatbush - Flatbush,Summer 2016
16092,33.7,Respiratory hospitalizations due to PM2.5 (age 20+),Crotona -Tremont,2005-2007
16093,33.7,Ozone (O3),Queens,Summer 2011
16094,33.7,Nitrogen dioxide (NO2),Upper West Side,Winter 2010-11
16095,33.7,Ozone (O3),East Flatbush - Flatbush,Summer 2016
16096,33.7,Ozone (O3),Morrisania and Crotona (CD3),Summer 2012
16097,33.7,Annual vehicle miles traveled (cars),Coney Island - Sheepshead Bay,2005
16098,33.7,Ozone (O3),Rockaway and Broad Channel (CD14),Summer 2009
16099,33.7,Ozone (O3),Sunset Park,Summer 2022
16100,33.7,Ozone (O3),Brownsville (CD16),Summer 2016
16101,33.7,Ozone (O3),Bushwick (CD4),Summer 2022
16102,33.7,Ozone (O3),Ridgewood and Maspeth (CD5),Summer 2010
16103,33.7,Ozone (O3),Jackson Heights (CD3),Summer 2012
16104,33.7,Ozone (O3),Canarsie - Flatlands,Summer 2013
16105,33.7,Ozone (O3),Bayside Little Neck-Fresh Meadows,Summer 2012
16106,33.7,Ozone (O3),Bedford Stuyvesant - Crown Heights,Summer 2022
16107,33.7,Ozone (O3),Kingsbridge - Riverdale,Summer 2012
16108,33.7,Ozone (O3),Flatlands and Canarsie (CD18),Summer 2013
16109,33.7,Ozone (O3),Bayside Little Neck-Fresh Meadows,Summer 2022
16110,33.7,Ozone (O3),Canarsie - Flatlands,Summer 2013
16111,33.7,Ozone (O3),Bayside and Little Neck (CD11),Summer 2022
16112,33.7,Nitrogen dioxide (NO2),Upper West Side,Winter 2010-11
16113,33.7,Ozone (O3),Kingsbridge - Riverdale,Summer 2012
16114,33.7,Ozone (O3),Sunset Park,Summer 2022
16115,33.8,Ozone (O3),Jamaica,Summer 2012
16116,33.8,Ozone (O3),Brooklyn,Summer 2010
16117,33.8,Ozone (O3),Woodside and Sunnyside (CD2),Summer 2012
16118,33.8,Cardiovascular hospitalizations due to PM2.5 (age 40+),Coney Island - Sheepshead Bay,2005-2007
16119,33.8,Ozone (O3),Belmont and East Tremont (CD6),Summer 2012
16120,33.8,Ozone (O3),Bayside - Little Neck,Summer 2012
16121,33.8,Ozone (O3),Hunts Point and Longwood (CD2),Summer 2011
16122,33.8,Ozone (O3),Northern SI,Summer 2010
16123,33.8,Ozone (O3),Jamaica,Summer 2012
16124,33.8,Ozone (O3),New York City,Summer 2012
16125,33.8,Ozone (O3),New York City,Summer 2016
16126,33.8,Boiler Emissions- Total NOx Emissions,Northeast Bronx,2013
16127,33.8,Ozone (O3),Williamsbridge and Baychester (CD12),Summer 2010
16128,33.8,Ozone (O3),Staten Island,Summer 2012
16129,33.8,Ozone (O3),Riverdale and Fieldston (CD8),Summer 2012
16130,33.8,Ozone (O3),Ridgewood and Maspeth (CD5),Summer 2016
16131,33.8,Nitrogen dioxide (NO2),Clinton and Chelsea (CD4),Winter 2012-13
16132,33.9,Ozone (O3),Flushing - Clearview,Summer 2011
16133,33.9,Asthma emergency departments visits due to Ozone,Staten Island,2015-2017
16134,33.9,Ozone (O3),Coney Island - Sheepshead Bay,Summer 2013
16135,33.9,Ozone (O3),East Flatbush (CD17),Summer 2016
16136,33.9,Nitrogen dioxide (NO2),Manhattan,Annual Average 2009
16137,33.9,Nitrogen dioxide (NO2),Gramercy Park - Murray Hill,Winter 2014-15
16138,33.9,Ozone (O3),South Ozone Park and Howard Beach (CD10),Summer 2019
16139,33.9,Ozone (O3),Jamaica,Summer 2016
16140,33.9,Ozone (O3),Bensonhurst - Bay Ridge,Summer 2011
16141,33.9,Ozone (O3),Rego Park and Forest Hills (CD6),Summer 2022
16142,33.9,Ozone (O3),Coney Island - Sheepshead Bay,Summer 2013
16143,33.9,Asthma emergency departments visits due to Ozone,Southwest Queens,2012-2014
16144,33.9,Ozone (O3),Jamaica,Summer 2016
16145,33.9,Ozone (O3),Long Island City - Astoria,Summer 2012
16146,33.9,Ozone (O3),Flushing - Clearview,Summer 2011
16147,33.9,Ozone (O3),Northern SI,Summer 2016
16148,33.9,Ozone (O3),East New York and Starrett City (CD5),Summer 2011
16149,33.9,Ozone (O3),Brooklyn,Summer 2012
16150,33.9,Ozone (O3),Bayside and Little Neck (CD11),Summer 2012
16151,33.9,Ozone (O3),Jamaica and Hollis (CD12),Summer 2012
16152,33.9,Ozone (O3),Hillcrest and Fresh Meadows (CD8),Summer 2022
16153,33.9,Nitrogen dioxide (NO2),Gramercy Park - Murray Hill,Summer 2013
16154,33.9,Ozone (O3),Bensonhurst - Bay Ridge,Summer 2011
16155,33.9,Asthma hospitalizations due to Ozone,Bedford Stuyvesant - Crown Heights,2015-2017
16156,33.9,Ozone (O3),Long Island City - Astoria,Summer 2012
16157,34.0,Ozone (O3),Mott Haven and Melrose (CD1),Summer 2012
16158,34.0,Nitrogen dioxide (NO2),Union Square-Lower Manhattan,Annual Average 2009
16159,34.0,Nitrogen dioxide (NO2),Greenwich Village - SoHo,Winter 2013-14
16160,34.0,Ozone (O3),Northeast Bronx,Summer 2010
16161,34.0,Ozone (O3),Southwest Queens,Summer 2010
16162,34.0,Ozone (O3),Southwest Queens,Summer 2010
16163,34.0,Ozone (O3),Northeast Bronx,Summer 2010
16164,34.0,Ozone (O3),East New York,Summer 2010
16165,34.0,Ozone (O3),Flushing - Clearview,Summer 2010
16166,34.0,Ozone (O3),Ridgewood and Maspeth (CD5),Summer 2022
16167,34.0,Ozone (O3),East New York,Summer 2012
16168,34.0,Asthma emergency department visits due to PM2.5,Fresh Meadows,2017-2019
16169,34.0,Deaths due to PM2.5,East Flatbush - Flatbush,2017-2019
16170,34.0,Asthma emergency department visits due to PM2.5,Pelham - Throgs Neck,2017-2019
16171,34.0,Ozone (O3),Flatlands and Canarsie (CD18),Summer 2019
16172,34.0,Ozone (O3),Flushing and Whitestone (CD7),Summer 2011
16173,34.0,Ozone (O3),Flushing - Clearview,Summer 2010
16174,34.0,Ozone (O3),Brooklyn,Summer 2016
16175,34.0,Deaths due to PM2.5,East New York,2017-2019
16176,34.0,Ozone (O3),East New York,Summer 2012
16177,34.0,Ozone (O3),Jamaica and Hollis (CD12),Summer 2016
16178,34.0,Deaths due to PM2.5,Crotona -Tremont,2017-2019
16179,34.0,Ozone (O3),Flushing and Whitestone (CD7),Summer 2010
16180,34.0,Asthma emergency departments visits due to Ozone,Washington Heights,2017-2019
16181,34.0,Ozone (O3),Queens,Summer 2016
16182,34.0,Asthma hospitalizations due to Ozone,Hunts Point - Mott Haven,2017-2019
16183,34.0,Ozone (O3),East New York,Summer 2010
16184,34.0,Nitrogen dioxide (NO2),Greenwich Village and Soho (CD2),Winter 2013-14
16185,34.0,Nitrogen dioxide (NO2),Highbridge and Concourse (CD4),Winter 2008-09
16186,34.0,Ozone (O3),South Bronx,Summer 2012
16187,34.0,Ozone (O3),Throgs Neck and Co-op City (CD10),Summer 2016
16188,34.1,Ozone (O3),South Beach - Tottenville,Summer 2015
16189,34.1,Asthma hospitalizations due to Ozone,Bronx,2005-2007
16190,34.1,Ozone (O3),South Beach and Willowbrook (CD2),Summer 2011
16191,34.1,Nitrogen dioxide (NO2),Fordham and University Heights (CD5),Winter 2008-09
16192,34.1,Ozone (O3),Canarsie - Flatlands,Summer 2019
16193,34.1,Ozone (O3),Fordham - Bronx Pk,Summer 2012
16194,34.1,Ozone (O3),Canarsie - Flatlands,Summer 2019
16195,34.1,Ozone (O3),Fordham - Bronx Pk,Summer 2012
16196,34.1,Ozone (O3),Tottenville and Great Kills (CD3),Summer 2015
16197,34.1,Ozone (O3),Queens,Summer 2010
16198,34.1,Ozone (O3),Elmhurst and Corona (CD4),Summer 2022
16199,34.1,Ozone (O3),New York City,Summer 2022
16200,34.2,Asthma hospitalizations due to Ozone,Pelham - Throgs Neck,2009-2011
16201,34.2,Annual vehicle miles traveled,Morris Park and Bronxdale (CD11),2010
16202,34.2,Nitrogen dioxide (NO2),Financial District (CD1),Summer 2009
16203,34.2,Ozone (O3),St. George and Stapleton (CD1),Summer 2022
16204,34.2,Ozone (O3),Port Richmond,Summer 2022
16205,34.2,Ozone (O3),Brownsville (CD16),Summer 2022
16206,34.2,Ozone (O3),Southwest Queens,Summer 2012
16207,34.2,Ozone (O3),Staten Island,Summer 2011
16208,34.2,Ozone (O3),Jackson Heights (CD3),Summer 2022
16209,34.2,Ozone (O3),Ridgewood - Forest Hills,Summer 2022
16210,34.2,Ozone (O3),Ridgewood - Forest Hills,Summer 2022
16211,34.2,Ozone (O3),Stapleton - St. George,Summer 2016
16212,34.2,Ozone (O3),Fresh Meadows,Summer 2022
16213,34.2,Ozone (O3),Southwest Queens,Summer 2012
16214,34.2,Nitrogen dioxide (NO2),Gramercy Park - Murray Hill,Winter 2019-20
16215,34.2,Ozone (O3),Pelham - Throgs Neck,Summer 2011
16216,34.2,Nitrogen dioxide (NO2),East Harlem (CD11),Winter 2008-09
16217,34.2,Ozone (O3),South Ozone Park and Howard Beach (CD10),Summer 2011
16218,34.2,Ozone (O3),Pelham - Throgs Neck,Summer 2011
16219,34.3,Ozone (O3),Bensonhurst - Bay Ridge,Summer 2016
16220,34.3,Ozone (O3),East New York,Summer 2016
16221,34.3,Ozone (O3),Southwest Queens,Summer 2016
16222,34.3,Ozone (O3),Southeast Queens,Summer 2010
16223,34.3,Ozone (O3),Southern SI,Summer 2012
16224,34.3,Asthma hospitalizations due to Ozone,Bronx,2015-2017
16225,34.3,Ozone (O3),Southeast Queens,Summer 2010
16226,34.3,Ozone (O3),Pelham - Throgs Neck,Summer 2010
16227,34.3,Ozone (O3),East New York and Starrett City (CD5),Summer 2010
16228,34.3,Ozone (O3),Bensonhurst - Bay Ridge,Summer 2012
16229,34.3,Ozone (O3),Stapleton - St. George,Summer 2010
16230,34.3,Nitrogen dioxide (NO2),Chelsea - Clinton,Winter 2011-12
16231,34.3,Ozone (O3),Southwest Queens,Summer 2016
16232,34.3,Nitrogen dioxide (NO2),Upper East Side,Annual Average 2009
16233,34.3,Ozone (O3),Southeast Queens,Summer 2016
16234,34.3,Nitrogen dioxide (NO2),East Harlem,Winter 2008-09
16235,34.3,Ozone (O3),Pelham - Throgs Neck,Summer 2010
16236,34.3,Ozone (O3),Bensonhurst - Bay Ridge,Summer 2016
16237,34.3,Asthma emergency departments visits due to Ozone,Downtown - Heights - Slope,2015-2017
16238,34.3,Ozone (O3),Bensonhurst - Bay Ridge,Summer 2012
16239,34.3,Annual vehicle miles traveled,Willowbrook,2019
16240,34.3,Annual vehicle miles traveled (cars),Canarsie - Flatlands,2005
16241,34.3,Nitrogen dioxide (NO2),Chelsea - Clinton,Annual Average 2012
16242,34.3,Nitrogen dioxide (NO2),East Harlem,Winter 2008-09
16243,34.3,Cardiovascular hospitalizations due to PM2.5 (age 40+),Bedford Stuyvesant - Crown Heights,2005-2007
16244,34.3,Ozone (O3),Southeast Queens,Summer 2016
16245,34.3,Ozone (O3),East New York,Summer 2016
16246,34.4,Deaths due to PM2.5,Lower Manhattan,2012-2014
16247,34.4,Nitrogen dioxide (NO2),Clinton and Chelsea (CD4),Winter 2009-10
16248,34.4,Asthma emergency departments visits due to Ozone,Kingsbridge - Riverdale,2012-2014
16249,34.4,Asthma emergency department visits due to PM2.5,Sunset Park,2015-2017
16250,34.4,Ozone (O3),East New York,Summer 2022
16251,34.4,Deaths due to PM2.5,Southeast Queens,2009-2011
16252,34.4,Boiler Emissions- Total NOx Emissions,Borough Park,2015
16253,34.4,Ozone (O3),Jamaica,Summer 2022
16254,34.4,Nitrogen dioxide (NO2),Midtown (CD5),Summer 2014
16255,34.4,Ozone (O3),Queens Village (CD13),Summer 2010
16256,34.4,Ozone (O3),Jamaica,Summer 2022
16257,34.4,Nitrogen dioxide (NO2),Upper East Side-Gramercy,Winter 2012-13
16258,34.4,Ozone (O3),Queens Village (CD13),Summer 2016
16259,34.4,Ozone (O3),East New York and Starrett City (CD5),Summer 2012
16260,34.4,Ozone (O3),Flushing and Whitestone (CD7),Summer 2022
16261,34.4,Nitrogen dioxide (NO2),Lower Manhattan,Summer 2009
16262,34.4,Ozone (O3),East New York,Summer 2022
16263,34.4,Nitrogen dioxide (NO2),Stuyvesant Town and Turtle Bay (CD6),Winter 2011-12
16264,34.4,Ozone (O3),South Crown Heights and Lefferts Gardens (CD9),Summer 2022
16265,34.4,Asthma hospitalizations due to Ozone,East New York,2015-2017
16266,34.5,Ozone (O3),Bensonhurst (CD11),Summer 2011
16267,34.5,Ozone (O3),Queens,Summer 2022
16268,34.5,Deaths due to PM2.5,Bayside - Little Neck,2009-2011
16269,34.5,Asthma hospitalizations due to Ozone,Fordham - Bronx Pk,2005-2007
16270,34.5,Ozone (O3),Flushing - Clearview,Summer 2012
16271,34.5,Nitrogen dioxide (NO2),Fort Greene and Brooklyn Heights (CD2),Winter 2008-09
16272,34.5,Ozone (O3),Flushing - Clearview,Summer 2012
16273,34.5,Ozone (O3),Kew Gardens and Woodhaven (CD9),Summer 2022
16274,34.5,Nitrogen dioxide (NO2),Upper East Side (CD8),Annual Average 2009
16275,34.5,Ozone (O3),Queens,Summer 2012
16276,34.5,Ozone (O3),Flushing - Clearview,Summer 2022
16277,34.5,Ozone (O3),Flushing - Clearview,Summer 2022
16278,34.5,Nitrogen dioxide (NO2),Financial District (CD1),Winter 2013-14
16279,34.5,Nitrogen dioxide (NO2),Stuyvesant Town and Turtle Bay (CD6),Annual Average 2012
16280,34.5,Ozone (O3),Flushing and Whitestone (CD7),Summer 2012
16281,34.5,Nitrogen dioxide (NO2),Lower Manhattan,Winter 2013-14
16282,34.5,Ozone (O3),Bensonhurst - Bay Ridge,Summer 2010
16283,34.5,Ozone (O3),Bensonhurst - Bay Ridge,Summer 2010
16284,34.5,Ozone (O3),Bensonhurst (CD11),Summer 2016
16285,34.5,Ozone (O3),Willowbrook,Summer 2010
16286,34.6,Asthma emergency department visits due to PM2.5,New York City,2015-2017
16287,34.6,Ozone (O3),East New York and Starrett City (CD5),Summer 2022
16288,34.6,Nitrogen dioxide (NO2),Chelsea-Village,Winter 2012-13
16289,34.6,Nitrogen dioxide (NO2),Chelsea-Village,Annual Average 2010
16290,34.6,Nitrogen dioxide (NO2),Chelsea - Clinton,Summer 2011
16291,34.6,Ozone (O3),East New York and Starrett City (CD5),Summer 2016
16292,34.6,Ozone (O3),Bronx,Summer 2012
16293,34.6,Ozone (O3),Coney Island (CD13),Summer 2013
16294,34.6,Ozone (O3),Northern SI,Summer 2022
16295,34.6,Ozone (O3),South Ozone Park and Howard Beach (CD10),Summer 2010
16296,34.6,Ozone (O3),Long Island City and Astoria (CD1),Summer 2012
16297,34.6,Nitrogen dioxide (NO2),Stuyvesant Town and Turtle Bay (CD6),Summer 2010
16298,34.6,Ozone (O3),Jamaica and Hollis (CD12),Summer 2022
16299,34.7,Deaths due to PM2.5,Williamsburg - Bushwick,2015-2017
16300,34.7,Ozone (O3),Queens Village (CD13),Summer 2022
16301,34.7,Nitrogen dioxide (NO2),Stuyvesant Town and Turtle Bay (CD6),Summer 2011
16302,34.7,Ozone (O3),Canarsie - Flatlands,Summer 2015
16303,34.7,Ozone (O3),Southeast Queens,Summer 2022
16304,34.7,Nitrogen dioxide (NO2),Gramercy Park - Murray Hill,Annual Average 2014
16305,34.7,Deaths due to PM2.5,Ridgewood - Forest Hills,2015-2017
16306,34.7,Ozone (O3),Willowbrook,Summer 2016
16307,34.7,Ozone (O3),Southeast Queens,Summer 2022
16308,34.7,Ozone (O3),Flatlands and Canarsie (CD18),Summer 2015
16309,34.7,Ozone (O3),Canarsie - Flatlands,Summer 2015
16310,34.7,Nitrogen dioxide (NO2),Gramercy Park - Murray Hill,Winter 2016-17
16311,34.7,Ozone (O3),Brooklyn,Summer 2022
16312,34.8,Ozone (O3),Stapleton - St. George,Summer 2022
